Comment
"가뜩이나 아이를 안낳는 나라에서 아이를 보호 법을 이제야 바꾼다니.."
"경찰이 돈봤고 봐준사건 입니다 제가 아동폭력 신고했다가 나중에 되집어 쓴적이 있어요  경찰이 문제에요 제가 말할수 있는 기회 주세요 저 유치원 원장 30년 했어요 내용이 눈에 썬합니다 정인이 넘넘  억울해요"
"차에 혼자놔둬서 신고했을때 그것만봐도 학대아닌가? 어떤 부모가 차에 혼자놔둬. 키우는 개도 혼자두기 불안하고 안쓰러운데.
신고했는데 학대아니다라고 3번씩이나 돌아간 경찰들이 정인이 죽인거에 가담했다 책임져라."
"그리고 하나 더
정인이 아빠놈.
의자위에 올라가 서있으면 제가 있는 힘껏 슬라이딩 하겠습니다"
"동영상 속
정인이 머리카락이
다 뽑혀서 군데군데 탈모처럼
머리카락 없네요.
이 악마같은 장하영!!
살인마!!!
살인죄 처벌해라."
"양부모의 잔인함
수사기간의 무능함
정치권의 게으름
부랴부랴 전담부서 만든다고 그게 제대로 돌아갈리가 있나 그냥 여론 잠재우기에 불과하지.
한두번 속나?"
"대한민국 법 존나 이상해 진짜 꼭 누군가 죽어야      상황해결하는척 하더라"
"아동학대로 3번이나 신고를 했는데도 경찰이 제역활을 못하고 멍청하게 행동하니 결국 착한 아기만 희생되었네요.
멍청한 경찰부터 파면시켜야 합니다. 국민세금이 이런 멍청한 경찰들 월급으로 새나가선 안되겠죠 ~!"
"저출산 저출산 거리면서 맨날 애만 낳으라고 ㅈㄹ하더니 이렇게 또 한명의 아이를 보내버리네...애만 낳으라고만 하지 말고 지금 성장하고 있는 아이들에게 더 관심 좀 가져라
저 아이들이 커서 어떻게 될지 모르는데..어휴 진짜 개판이다 개판이야"
"1월13일 양부모 첫재판입니다.
꼭 많이 관심부탁드리며
사랑한번도못받고 끔직한
고문속에서 췌장까지 절단되며
죽어간 겨우 16개월된 아기..
정인이를 사랑으로 꼭 기억해주세요..

생각할수록 분노가치솟고
상상이상으로 가슴아픈사건입니다.
하지만 우리가 기억해야할건..
분노로 이성을 잃는것이 아니라
이성을 잡고 문제점을
고쳐야할부분 고쳐나아가야하며
도움이 필요한자에게는
사랑과 관심을 주며 바꾸어야겠지요.
생각보다 사람의인생은 참 짧습니다.
나자신을 막 희생해서 베풀라는것도
아닙니다. 
나자신도 소중하며 타인도 그만큼
소중하다라는것을 알아가야하며..
서로가 할수있는 조금이라도..
순수한사랑과 관심으로
베풀수있다면 사랑으로 슬퍼해주고
기억해준다면 그아름다움은
영원히 돌고 돌아 또다시베풀것입니다.."
"이러면서 저출산 지랄 사발 맨날 죽어야 법만드냐 국개들아"
""얼른커서 수준맞게 놀아줬음 좋겠다"
친딸에게 인형사줬니, 놀이칭구 데려다준거니~~ 얼굴공개하세요.
보호할 가치가 없습니다."
"ㅠㅠ 양부모 악마들 좀 어떻게 해주라..."
"솔직히 저런 학대한 인간, 아니 악마는 똑같이 경험해 봐야함....아이가 정이 안 가서 학대했다는데 말이 되냐....."
"홧병을 풀기위한 방법이라니 그럼 정인이가 진상이었다는거? 아니지. 이미 학대하고 있었고 계속 주변에 핑계를 댄거지."
"정인이 주변 어른들이 쉬쉬하고 넘어가지 않았는데,,, 분명 도와주려고 노력한 사람들이 있었는데,,, 3번이나 기회가 있었는데 ㅠ"
"지딸래미한테 장난감을 사준거네 아... 진짜 어떻해야하지? 사형이였으면 좋겠다 그리고 진짜 사형 당했으면 좋겠다"
