Comment
"사연의 주인공 입니다.혼인무효소송은 그여자애가 있어야 승소가 가능한걸로 알고있습니다. 저랑 같이 살앗던이유로 되지않는다고 들었습니다."
"임신한체로 속이고 사기결혼에 다른남자의 자식을 떡하니 호적에 올리다니
완전 정신병자고 그 여자부모도 똑같은 무책임한 인간들.
그부모의 그자식이네 참나."
"진짜 여자 양심이있으면 지금이라도 저 남성분 앞길망치지마시고 연락해서라도 각자 갈길 가세요 진짜 내가다 화가나네"
"저건 걍 페이스북이나 인스타에 이름이랑 사진 다 까야하는 거 아닌가? 학폭 가해자들 나올 때 마다 올라오는 것처럼ㅇㅇ 나중에 아내가 명예훼손으로 고소한다쳐도 일단 급한 불부터 꺼야하는 거 아닌가 인생이 걸린 일인데..???"
"진짜 뭐하는 여자야, 부모가 어떻게 키우면 저렇게 살지? 한두사람 인생 망가진게 아니네"
"궁금한이야기Y 제보. 방송국 사람들의 취재력으로 찾아낼 수 있을 것 같습니다. 어차피 방송에 나온 거 여자 찾아서 각자 인생 살자고 나온거잖아요. 일단 방송 여기저기 제보!!!!!!  이혼이 아닌 혼인무효소송! 꼭 하시길 바라겠습니다!"
"아이는 무슨 죄야.... 저 여자 무슨 미친건가
왜 애를 또 낳아.....? 이해가 안되버리네
무슨 망가에 나오는 스토리같네
미친... 말이 안나오네;;;"
"이쯤되면 여자 본인도 애들 아빠가 누군지 모르는 상황인 거 아냐?"
"여자녕이 딴데서 뒹글다가 애생겨서
주변에 좀 어리숙한 남자한테 덮어씌우고
뽀록나니까 이혼안하고 도망다니다가
또 뒹글어서 애생기고 다시 떠넘기고 ㅋ
여자뇽이 남자를 호구개무시하고 인생 조졌네~"
"여자 부모쪽 대박이네....
그 부모에 딸년에 최고다 진짜
타인에게 본인아기를 넘기고 도망가버리다니
진짜 미친년중에 최고네 집구석 예술이다
소설도 이렇게 쓰면 욕먹는다"
"여자애 제정신이냐
남자도그렇지만
애들은 무슨죄냐 진짜
보육원프로보면
불쌍해서 눈물만나던데
ㅅㅂ정신좀차려라ㅡㅡ"
"미친거 아니냐 애를 낳고 임신을하고 성관계를 하고싶으면 이혼하고 니 맘대로 살아;;왜 남의 인생에 기생하면서 사냐 미친거 아니냐"
