Comment
"항상 응원할게요 최고 ㅠㅠㅠㅠㅠ"
"언니 응원해요ㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠ진짜촤고"
"맛집기행?"
"우와ㅠㅠㅠ너무 멋있어요.. 재밌겠다ㅠㅠㅠ흑흑"
"응원합니다"
"힘내주셔서 감사합니다! 항상 응원하겠습니다❤️👍🏻"
"본새폭발 ㅠㅠ 넘멋있어요 응원합니다"
"멋잇어요 ㅠㅠㅠㅠ본새난다~!"
"리나님 정말 고맙습니다!"
"리나님 최고에요!!! 늘 응원합니다"
"다 왜 ㅇㅣ사람 욕하는 거야..? 난 그저 그런데;; 원래 먹으러 간거 아니엿어??"
"멋져요ㅠㅠㅠㅠ화이팅입니다!!"
"항상 응원합니다.💪🏻"
"배리나님 간지 터져 진짜ㅠ 항상 잘 보고 있어요!! 응원합니다"
"배리나님 사랑합니다 꽃길만 걸으세요 ㅠㅠㅠㅠ 너무 멋져요"
"진짜 멋있어요. 응원합니다."
"항상 응원해요!"
"와 넘 멋있어요"
"존멋b"
"멋있어요 배리나님!!! 장합니다!!!!!!!!♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥"
"너무 멋있어요"
"되게 멋집니다! 구독하구가요!"
"잘보구있어요!!"
"너무 멋지십니다!"
"멋져요오!그뤠잇ㅌ!(영어 못써서..죄송함다아)"
"멋져요 !! ㅠ"
"배리나님 항상 응원합니다!!"
"연대합니다 ✨"
"멋지다 연대합니다"
"너무 멋있어요👍
응원할게요💗"
"멋있다..... 배리나님 감사합니다. 배리나님 영상 보면서 다시금 마음을 다잡고 있어요."
"너무 멋있어요ㅠㅜㅜ 항상 응원할게요!"
"멋있어요!!!"
"응원합니다"
"너무 멋집니다 ㅠㅠㅠ 배리나님 항상 응원하고 있습니다😆🤝"
"멋있습니다!!"
"항상 응원합니다 용기내 주셔서 감사해요"
"배리나님..너무 멋져요오!"
"너무 멋져요~ 건강히 잘 다녀오셨다니 다행이에요 ^ㅁ^ 항상 좋은 날들 되시기를 마음으로 바라고 있답니다!!"
"진짜 멋있으세요.. 국제업무하는게 꿈이었는데 대단하세요ㅠ 영상 잘봤습니다! 👍"
"멋진 사람...  응원합니다!"
"응원합니다!"
"멋진 활동 용기 영상 모두 감사해요 응원합니다!!!"
"언니 늘 응원해요. 고마워요."
"먹으러 갔다오셨나요?
아무것도 없네요"
"정말 대단하고 감사해요..."
"화이팅입니다"
"너무 멋있어요! 배리나님 정말 닮고 싶어요!
영상 분위기는 말할것도 없이 좋고요!"
"언니 늘 응원해요"
"본새나요 최고 ❣️"
"대단쓰!하트 뿅뿅"
"멋져요"
"항상지지하고 연대하겠습니다 
수고하셨어요 배리나님."
"근데 이분 직업이 뭔가요?  전업 유튜버인지 아님 직업이 따로 있고 부업으로 하는 유튜버인지....OECD도 나오고 제가 자주 보는 채널에서 인터뷰도 하고.."
"항상 응원합니다!"
"멋있어요^^ 응원합니다~!!"
"리나님 맵시왕,,,,,,진짜 멋지세요ㅠㅠ"
"부롭당~"
"솔직히 진실된 페미는 욕한적 없다 왜 베리나가 민간인 대표로 나간건지는 아직도 모르겠다. 일부러 이성간의 균열을 만드는줄도 모르겠다 그냥 자기관리 하고 싶으면 하고 하기싫으면 하지마라 그래도 이건 알아둬라 자기관리하면 더 나아질수잇다는거 너네가 남자 욕하는것도 이해가 안된다. 자기들도 잘생긴 남자 보면 좋아라 하면서 왜 지들만 그러지?정신 차려라 생각이 있으면"
"당신.. 너무 멋져... 구독할꺼야...."
"진짜 멋지고 항상 응원합니다"
"감사합니다. 연대합니다."
"응원합니다*^^*"
"항상 응원합니다! 너무 멋있어요!"
"넘 멋있는 분 .. 제 롤모델입니다!!"
"멋지게 시간을 보내고 오셨네요ㅠㅠㅠ잘 다녀오셔서 다행이에요~"
"항상 응원합니다 너무 멋있고 자랑스럽습니다!"
"와 진짜 멋있다..!! OCED라니 신기해요~~"
"와 oecd 너무 멋있어요💕 안떨리셨나요ㅠㅠㅠㅠㅠ 자세한 후기도 보고싶어요ㅠㅠㅠ 다음 영상도 기다릴게요!!"
"근데 맞는말이긴 한데,
OECD에서 말한건 진짜 ㅜ 나라망신이야.."
"언니 영상봤는데 잘봤어요! 근데 헤드폰 사이즈가 넘 작은걸 쥤네요 불편했겠어요ㅠ 힘내세요!"
"멋있으시네요~OECD라니!! 덕분에 프랑스 구경도 잘했어요:)"
"응원합니다.. 감사해요"
"ㅎㅎ"
"정부가 보내줬네 어쩌네 이러는 애들은 그냥 지들이 못가는 곳이니까 배아파서 그러는걸꺼에요 그냥 무시가 답"
"응원합니다!"
"멋있다 당신♡"
"응원합니다!"
"멋있어요 응원합니다"
"제가 다른 방송을 보고 와서 의문인게 정말 몰카범 잡으면 한국경찰은 처벌안한다고 하신게 정말이신가요?
또한 길가에 몰카가 깔려있고 학생들 범죄를 촬영한다고 하셨다는데 그것 또한 사실인지 궁금하네요"
"화이팅!!!!"
"리나님 멋있어요!👏👏"
"넘 멋있어요ㅠ.ㅠ..언제나 응원해요!"
"진짜 부러운 인생을 살고계시네요!!!!!!!!!!!! 행복합시다~^^"
"근데 페미가 남녀평등 아니었음? 찾아봐야지
그리고 욕은 왜먹는거? 사람들이 안예쁘다고 욕하는건 아닐거 같고 전에 뭔일 있었음?"
"와 너무 멋져요 크.."
"용기가 진짜 대단하세요ㅠㅠ 응원합니다"
"나라의 적 ㅉㅉ"
"간지오진다.."
"응원합니당! 존멋"
"영상 너무 잘 봤습니다! 잔잔하고 깔끔하니 보기 너무 좋았어요! 또 너무 멋있으세요 😎😎😎 응원합니다!"
"크으bbbbb 항상 응원해요!!!!!!"
"저거 가입되는 바람에 아엠에프 터졌고 지금까지도 헬조선 진행중이지"
"목소리 내 주셔서 감사합니다!"
"멋있어요 배리나님 항상 응원해요#~~~~~"
"진짜 너무너무 멋지다....대박이다..."
"리나님 덕분에 OECD 구경도 해보네요👍 저도 리나님처럼 용기있게 나서고싶어용! 자극받고갑니다!! 항상 응원하고 연대합니다😀"
"멋지세요"
"정말 존경하고 멋있어요!!!"
"ㅜㅜㅜㅜ 본새난다 증말... 멋지게 잘 하고 오셨을것 같아요. 항상응원해요❤️"
"싹 다 고소해버리세요~ 절대 선처해주지 마시고 고소미 먹여버리세요^~"
"식신원정대 인가요?"
"가방이 왜안열렸어요?
스시너무 맛있어보임ㅠㅠ
고생하셨어요~~"
"소신발언 진짜 인상깊게 봤어요ㅠㅠㅠ!!"
"베리나님 응원해유!!!!"
"배리나님 진짜 완전 응원합니다!!! 맞는길 걷고있으니가 걱정하지 마세요!!!!"
"연대하고 항상 응원합니다👍👍"
"응원합니다 ❤️"
"너무 멋져요!! 항상 응원할게요!!"
"항상 응원해요"
"응원합니다!!"
"멋져요😍 즐거운 여행이었길 바래요"
"와...프랑스도 멋있고 배리나님도 너무 멋있으세요!"
"편집 스타일 제 스타일:)"
"클라스ㄷㄷ"
"ㅋㅋㅋㅋㅋㅋㅋㅋㅋ응원하러 왔는데 가방ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 터졌어요ㅋㅋㅋㅋㅋ"
"배리나님!! 너무 멋지십니다!! 항상 응원하고 연대하겠습니다!"
"정말 멋져요! 늘 응원합니다 👍"
"너무 멋진 사람...늘 응원합니다 배리나님^^777"
"그남들 논리에 따르면 OECD도 메갈인가요?ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ배리나님 고생하셨어요!!"
"하... 너무 망신스럽다..."
"이사람 잘될 줄 알았다!!!크으으으으 당신멋져"
"응원해요! 정말 멋있어요!"
"응원해요..! 고생많았겠어요ㅠㅠ"
"앗시 눈물나네ㅜㅜㅜㅜ 너무 축하드료요ㅠㅠㅠ"
"와... 멋지다 oecd.."
"항상 응원해요 언젠간 그 목소리가 빛을 바라길"
"존경합니다 ㅜㅠㅜ 감사합니다.. 멀리 다녀오시느라 고생하셨어요"
"응원합니다!"
"아 진짜 넘 멋져요ㅠㅠ누가 OECD에 초대받아서 가냐고요~당신 말고 없다 이거야~!! 여혐민국 실태 알리고 오신 거 너무 감사드려요ㅠㅠ 이영상에 자댕이들 붙어서 쿰척거리는데 다 무시하시면 좋겠어요 배리나님 최고로 멋지다~!!"
"응원합니다"
"구독 좋아요 하고갑니다~ 영상도 소소하게 재밌어용 앞으로 자주 볼게요~ 멋진 행보 응원하겠습니자"
"정말 멋있습니다! 응원합니다!"
"노래뭐임?"
"언니 너무이뻐요 갈수록 이뻐짐♡"
"앞으로도 목소리 쭉 내주세요 진짜 감사합니다"
"진짜 멋있으세요!"
"애들아 정신차려 이게 현실이야
너네 그러다가 도태된다?"
"응원합니다😍 너무 멋있는 인생이네요"
"배리나님 이제 국제적으로 다니시네요. OECD 초청된거 너무 멋집니다!!"
"그런데 비행기 좌석에 어떻게 앉아있지...
아니아니 인신공격 할 마음은 없고 그냥 단순한 궁금증"
"진짜 너무 멋집니다 ㅠㅠ응원해요 !"
"응원합니다!"
"존경합니다!!!👍👍👍"
"응원하고 연대합니다!"
"너무멋져요^^ 여자가 맞는말하니까 쾅쾅대는 그남들 무시하시고 앞으로 더 많이 응원할게요! 너무멋집니다"
"배리나님 영상 보면서 많이 느끼고 배웠습니다!!! 항상 응원해요!"
"멋있어요!! 끝까지 자신의 철학을 가지고 있는 태도 응원합니다"
"다녀오시느라 고생하셧어요!!"
"멋있다 진짜  ㅠㅠ"
"늘 응원하고 있어요! 정말 용기있으십니다"
"하여간 방구석 군쾅이들 돈안드는거 세상에서 젤루잘하죠~~~"
"진짜 너무 멋있어요ㅜㅜ"
"멋져요"
"멋지세요~!"
"진짜 멋있으세요!!!❤️❤️❤️"
"멋있어요😊"
"배리나님 수고하셨어요. 계속 응원하고 있어요."
"너무 고생하셨어요!!"
"배리나님은 제 생각보다 속이 깊고 책임감 있는 사람인 것 같아요 :) 멋있어요 응원해요!"
"정말 멋있으세요 배리나님! 항상 응원합니다!!"
"크으 멋있어"
"멋있어용 !"
"진짜 멋있어요👍👍"
"헐 대박 모여 개멋있어요ㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠ"
"감사합니다"
"본새난다 멋져"
"너무 멋져요!!"
"정말 자랑스럽고 멋있어요! 항상 응원합니다💜💜💜💪💪"
"이분 욕 왜 먹는거임? 싫어요는 왜저럼? 얼굴때문이면 진짜 세상살기 싫으시겠다"
"아유 좋아요 한 오백만개 박고 싶다..!"
"응원합니다 화이팅!"
"멋지십니다 늘 감사해요"
"영어 잘하는 사람이 그렇게 멋있더라.. 부럽네용.. 근데 제가 저런 자리에 서면 어버버 3ㅣ떠느라 한마디도 못할듯"
"당당하게 잘 사시는 모습 보기 좋아요. 욕하는 사람들은 열등감에 찌들어서 리나님 질투하는 못난 사람들이니까 신경 쓰지 마시고 하고 싶은 일 다하시면서 행복하게 사셨으면 좋겠어요:)"
"남들은 상상도 못할 경험을 하고 오셨네요..."
"👍👍👍"
"💙💙💙💙💙"
"자랑스럽습니다👍👍"
"너무 멋져요!!! 연대합니다"
"배리나 너무좋앙"
"정말 멋있는 분"
"응원해요"
"멋지십니다."
"불상해"
"본새킹 배리나님ㅠㅠ 항상응원합니다!"
"제가 다 벅차고 그러네요"
"자들자들 장난아니네ㅋㅋㅋㅋㅋ군무르르르르르르르"
"연대합니다 배리나님!"
"배리나님 존경합니다!! 국가망신은 몰카 찍는 장본인들이 더 국가망신이죠...저도 배리나님같은 멋있는 사람이 되고싶어요"
"진짜 존멋bb"
"행동하는 모습 멋지십니다!"
"목소리 내주셔서 감사합니다!! 응원해요 루머생성하고 매국노거리는 애들은 그냥 멍청한거예요"
"감사합니다. 당신 덕분에 또 나아갑니다."
"멋있어요!!!!! 배리나님 항상 응원하고 어떤 일이든 기죽지않고 당당한 모습보여주시길!!! (이상한 악플과 어중이 떠중이들한테 기죽지마세영~~~!!)"
"이런 분들이 많아지시면 좋겠네요ㅠㅠ 오래 사세요"
"응원하고 지지합니다
목소리 내주셔서 감사합니다"
"진짜 멋있어요!! 저도 프랑스 꼭 가보고 싶네요 ㅋㅋㅋ 정말 떨리셨을텐데 대단해요 리나님👍"
"배리나님 고생많으셨어요!!! 멋진 말씀 감사드려요ㅠㅠㅠㅠ"
"망신은 시발 bbc에 몰카 뜰 때부터 망신이었어; 누구한테 덮어씌우는거야;;"
"와....진짜 멋있어요"
"너무 멋있으세요!! 응원합니다!"
"수고하셨습니다 멋지세요 응원합니다 🤙"
"뽀대난다..."
"멋있어요!! 항상 응원할게요;-;!!"
"너무 멋집니다 응원합니다"
"배리나님 너무 멋지세요 늘 응원합니다"
"너무 멋있어요!! 항상 응원합니다 행복하세요 !"
"항상 응원하고 지지합니다💕"
"멋있다!!!!!!!! 😍😍😍😍"
"언니 고생 많으셨어요!"
"배리나님 짱 멋져요~!!~!"
"헐 제가 여행 다녀왔던 곳은 다 아무리 늦어도 8시엔 해가 지던데... 프랑스도 꼭 한 번 가봐야겠어요 해 늦게 지는 게 너무 좋아요 왠지 놀 시간이 더 많은 느낌이라서요ㅎㅎ 영상을 다 보니 배리나님과 함께 여행을 갔다 온 기분이 드네요 너무 예쁜 영상인 것 같습니다 물론 무엇보다도 OECD에 참석하셨다니 정말 존경스러워요 최고십니다 좋은 영상 감사드립니다!"
"대단하셔요!! 응원합니다"
"최고예요"
"대단하세요정말 🥰🥰🥰"
"멋있다진짜 .....응원합니다 항상 !!!!!"
"용기있는 당신을 응원합니다. 대한민국은 여성혐오로 얼룩진 이 처참한 현실을 부인할 것이 아니라 인정하고 개선해야 할 의무가 있습니다. 더이상 회피하는 모습을 보인다면, 여성들은 그리고 세계는 한국에게서 눈을 돌릴 것입니다."
"영상은 5개 뿐인데....... 구독자는 많네요 ㄷㄷ 얼마나 흥미로운걸 올리셧으면"
"멋있어요 리얼간지"
"배리나님 연대합니다."
"진심으로 멋있다 ㅠㅠ"
"리나님 진짜 멋있어요. 언제나 동행할게요."
"수고하셨어요!!"
"와.. 대박간지,,"
"진짜 자랑스럽다"
"대다나다..."
"와.. 대단하세요... 항상 응원합니다!"
"하여튼ㅋㅋㅋㅋㅋ그남들 돈안드는짓은 세상에서 제일잘해ㅋㅋ불다에 몰카에 ㅋㅋ  몰카범천국인걸 고칠생각은 안하고 문제제기한사람을 뒤져라 팰생각만해 왜?? 쪽팔린건알지 그느들도 ㅋㅋㅋㅋㅋ"
"멋져부러~!! 자랑스럽습니다. 큰일 하고 오셨어요."
"베리나님! 너무 멋져요!!!!! 🖤 늘 응원하겠습니다!!!!!!!!"
"배리나님 진짜 너무 멋있어요👍👍👍♥️♥️♥️♥️♥️😊😊😊😊"
"기정사실로 패니까 부들부들해서 좌표찍고 오는 것 좀 봐,, 우리 나라 최근 이슈만 봐도 다 아는 사실 얘기 걍 외국 가서 하고 온건데 왜 패는거지ㅋㅋㅋ"
"늘 응원합니다!!!근데 다시봐도 너무 멋지심....."
"정말 멋있으세요! 당신은 저의 용기입니다."
"정말 멋지십니다"
"역시 멋있어요"
"자랑스럽습니다 리나님!"
"와 진짜멋있다.. 배리나님 능력자인건 알고 계셨는데 진짜 너무 멋있어요. 저도 더 열심히 살아야겠습니다."
"배리나님 너무 멋지잖아요..ㅠㅠㅜㅜ!!! 오늘도 본받고 갑니다💪"
"여행 예쁘게 다녀오셨네요"
"어디든 몰카가 있다는 발언은 좀 아쉽네요."
"와 겁나 멋있다..."
"연대합니다"
"배리나님 번역에는 오차가 따른다고 생각해서요.. 혹시 한국어로 말씀하신 내용이 기억나세요?? 가능하다면 댓글로라도 남겨주시면 감사하겠습니다.. 제가 찾아본영상들에서는 한국어로 말씀하신부분이 생략되어서 나왔기에 조심스레 부탁드려봅니다..!"
"응원합니다. 저희 대신 이야기해주셔서 감사드립니다!"
"행동해주셔서 감사해요 연대합니다🔥🔥"
"너무 멋지세요ㅠㅠㅠㅠ"
"너무 멋있으세요!! 항상 응원할게요😊"
"연대하겠습니다. 늘 응원하고 지지합니다❤"
"진짜 본새본새 배리나님 너무 멋있어요♥︎♥︎♥︎"
"너무멋져요✨❤️"
"언니 정말 멋있어요!! 그나저나 댓글에 할일 없이 시간만 넘쳐나는 사람들이 많네요 남는 시간에 좋아하는 사람들의 영상이나 보지 굳이 싫어하는 감정 안고 여기까지 오네요 문열고 밖에 나가보면 열심히 사는 사람들이 많아서라도 나도 더 열심히 살게 되던데 밖을 안나가는 걸까요?! 어쨌든 많이 응원해요"
"배리나님 응원합니다"
"웃고갑니다."
"멋있네요 자랑스러워요"
"아주 월클이셔"
"ㄹㅇ 궁금한데 이분 왜 욕 먹고 있는거예요??"
"배리나님 항상 응원하고 지지합니다💜"
"멋있어요 👏🏻👏🏻👏🏻"
"리나님 멋져요! 항상 응원합니다!"
"응원합니다!!"
"멋있어요! 항상 응원하고 연대합니다❤️🥰"
"싫어요가 더 많은 이유가 뭔가요?"
"크 OECD 초청이라니 너무 멋있어요~!~! 앞으로 더 큰 자리에 초청되실겁니다. 악플다는 놈들은 평생 살면서 OECD초청도 못받을듯요ㅋ 무시하고 맛난거 많이 먹고 오세요!"
"항상 응원합니다!"
"고생하셨어요ㅠㅠ!!ㅎㅎㅎ 본새ㅠ"
"응원합니다!!"
"저만 패미라는거 이해 안가나요? 무슨일인지 설명좀 부탁드릴께요"
"연대합니다"
"존나 멋있어 진짜"
"멋져요!!!!!"
"항상 응원합니다!!!"
"진짜 자랑스럽습니다 리나님ㅠㅠㅠ!! 항상 응원하고 연대하겠습니다!"
"응원합니다"
"정말 멋있어요 항상 응원하겠습니다! 👍🏻"
"본새난다 본새나 멋져용"
"멋있습니다! 늘 연대하고 지지합니다:) 배리나님처럼 행동하고 바꿔나가는 사람이 될 수 있도록 저도 노력하겠습니다"
"연대합니다."
"배리나님! 저 dinner table 옆자리에서 식사한 사람입니다! 이렇게 보니 넘 반가워요!! 응원해요!!^^"
"부끄ㅎ"
"여성 인권을 위해 열일하시니 멋있습니다! 꼭 평등한 세상이 되길~"
"언니, 항상 응원하니까..싫어요 신경쓰지말고 악플도 신경쓰지말고 언니가 가시는 길 가세요, 꼭이요!"
"너무 멋있으십니다. 단칼에 구독까지 하고 왔네요ㅎㅎ 세상엔 배리나님을 응원하고 지지하는, 악플러들보다 정신적으로 건강하고 가치있는 사람들이 더 많습니다. 배리나님처럼요! 항상 응원해요:)"
"난 우리 리나언니 지지해"
"리나님 너무너무 멋있으세요 용기가 되어주셔서 감사합니다!!!"
"언니항상 고마워요"
"응원해요 배리나님❣️"
"멋있어요!!"
"항상 응원합니다~~~ 감사합니다 ㅎㅎ"
"당신... 간지 달주야.. 너무 멋져.."
"멋져요 배리나님 응원합니다❤️❤️❤️"
"리나님 잘다녀오셨어요. 고생하셨고, 진심으로 축하드려요. 너무 벅차고 뿌듯합니다. 정말 감사하고 항상 응원한다는거 잊지마세요!"
"언니 힘내요💕 항상 응원해요~~"
"와 OECD에서 초청하는 클라스 ㅠㅠㅠㅠㅜ 응원합니다!!"
"응원합니다."
"응원합니다!! 존멋탱천ㅋㅋ"
"배리나님 감사해요. 어디서든 지지하고 연대하겠습니다."
"배리나씨 항상 응원합니다!! 응원 하는 사람이 더 많다는 걸 잊지 마세요!!!"
"너무 멋져요 배리나님!!!! 항상 응원할게요"
"배리나님 항상 응원합니다. 잘먹고 잘자고 잘쉬고! 평안함을 바랄때 마음이 평안하기를 바랍니다. 중요한 자리에서 활약하는 모습 자랑스럽습니다!! 앞으로 더 즐겁고 뜻깊은 행보이어가길 바라요~"
"응원합니다! 정말 정말 멋있으십니다."
"연대합니다."
"항상응원할게요 함께 나아가요💗"
"리나님 항상 응원합니다!"
"응원해요ㅠㅠ 항상 뒤에서 지켜드릴게요 앞에서 우리를 지켜주시는 것처럼"
"진짜 존멋탱이십니다..ㅜㅜㅜㅜㅜ"
"항상 응원합니다!"
"항상 응원해요"
"크으 배리나님 진짜 너무 멋있습니다ㅜㅜㅜ방구석에서 타자만 치는 그분들과는 차원이 다름"
"저도 지난달에 파리 갔다왔는데 바게뜨랑 음식이 다 너무 맛있더라고요. 영상 보니까 또 가고 싶네요!"
"배리나님!!! 너무 멋있어요. 저라면 떨려서 마이크도 못 잡았을거 같은데 ㅠㅠ"
"와.. 하고 보다가 3:32 에서 빵 ㅋㅋㅋㅋㅋㅋㅋㅋ 진짜 멋있고 대단하세요 👏👏"
"코멘트에 링크 걸려있는 영상 찾아서 보고 왔습니다. 이렇게 같이 목소리 내주셔서 항상 힘이 됩니다. 국제적인 인터뷰로 유의미한 이야기 나누어주셔서 감사합니다. 너무 멋지고 앞으로의 행보도 기대하겠습니다. 늘 연대합니다."
"얼마 전에도 웹하드에 불법 촬영물 수백 건을 유포한 헤비 업로더들이 줄줄이 집행 유예를 받았다는 뉴스를 봤습니다 이미 수백차례 악질적인 성범죄를 저질러 온 이들조차 법적으로 '초범'이라며 솜방망이 처벌을 받는데, 그를 소비하거나 다운 받아 소지하고 있는 수많은 사람들을 특정하고 처벌하기란 더욱 어렵겠죠 그네들도 공범이고 가해자인데 말입니다 해당 문제의 국제적 공론화에 앞장 서고 계신 배리나님의 행보가, 피해자만 고통 받는 이 견고한 카르텔에 조금이라도 균열을 낼 수 있기를 바랍니다 이미 그러고 있는 것 같고요 :)"
"엄청 멋져요ㅜㅜ 앞으로도 기죽지말고 할말다하고 유튜버 해주세요 저희가 항상 응원할께요!!"
"배리나님 응원해요 ♡"
"고생하셨어요~ 음식은 맛있었나요"
"항상 응원합니다! 힘내세요!!"
"와...존멋..ㅠㅠ"
"멋있다 .."
"나라도 가야됬는대..."
"ㅋㅋ하여튼 죽어도 이런거 못하는 애들이 부들대요.. 오늘도 간지납니다 배리나님 사랑해요!!"
"항상 응원해요!"
"꿀꿀"
"용기내주셔서 감사합니다 응원합니다!!"
"능력있는 여자 너무 멋져요ㅠㅠㅠ"
